"026-pub-n-biergarten-fenton"|"026 Pub N Biergarten"|"pubs, sportsbars, tradamerican"|"36"|"3.5"|"https://www.yelp.com/biz/026-pub-n-biergarten-fenton?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"6363432055"|"515 Gravois Rd"|"Fenton"|"MO"|"63026"
"1-night-stand-saint-louis"|"1 Night Stand"|"bars, danceclubs, karaoke"|"2"|"2.5"|"https://www.yelp.com/biz/1-night-stand-saint-louis?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"None"|"2800 Ohio St"|"Saint Louis"|"MO"|"63118"
"10-mile-house-saint-louis-2"|"10 Mile House"|"divebars"|"2"|"3.0"|"https://www.yelp.com/biz/10-mile-house-saint-louis-2?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"3146389082"|"9420 Gravois Rd"|"Saint Louis"|"MO"|"63123"
"100-west-irish-pub-saint-louis"|"100 West Irish Pub"|"pubs"|"3"|"2.0"|"https://www.yelp.com/biz/100-west-irish-pub-saint-louis?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"6362272213"|""|"Saint Louis"|"MO"|"63021"
"109-brewhouse-o-fallon-2"|"109 Brewhouse"|"chicken_wings, sportsbars, tradamerican"|"45"|"2.5"|"https://www.yelp.com/biz/109-brewhouse-o-fallon-2?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"6362445898"|"3020 Hwy K And N Plz"|"O'Fallon"|"MO"|"63368"
"10th-street-baking-belleville"|"10th Street Baking"|"bakeries"|"6"|"4.5"|"https://www.yelp.com/biz/10th-street-baking-belleville?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"6182363937"|"1021 W Main St"|"Belleville"|"IL"|"62220"
"1401-bistro-saint-louis"|"1401 Bistro"|"restaurants"|"1"|"4.0"|"https://www.yelp.com/biz/1401-bistro-saint-louis?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"3149180403"|"1401 S Brentwood Blvd"|"Saint Louis"|"MO"|"63144"
"141-liquors-fine-wines-and-spirits-saint-louis"|"141 Liquors-Fine Wines & Spirits"|"beer_and_wine"|"2"|"4.5"|"https://www.yelp.com/biz/141-liquors-fine-wines-and-spirits-saint-louis?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"3148780654"|"14310 S Forty Outer Rd"|"Saint Louis"|"MO"|"63141"
"141-liquors-fine-wines-and-spirits-saint-louis-2"|"141 Liquors-Fine Wines & Spirits"|"beer_and_wine"|"1"|"3.0"|"https://www.yelp.com/biz/141-liquors-fine-wines-and-spirits-saint-louis-2?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"3148780654"|"14310 S Forty Outer Rd"|"Saint Louis"|"MO"|"63141"
"157-west-diner-collinsville"|"157 West Diner"|"diners"|"9"|"3.0"|"https://www.yelp.com/biz/157-west-diner-collinsville?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"None"|"115 N Bluff Rd"|"Collinsville"|"IL"|"62234"
"1818-chophouse-edwardsville-2"|"1818 Chophouse"|"seafood, steak"|"82"|"4.5"|"https://www.yelp.com/biz/1818-chophouse-edwardsville-2?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"6183079300"|"210 S Buchanan St"|"Edwardsville"|"IL"|"62025"
"1818-chophouse-o-fallon-o-fallon"|"1818 Chophouse - O'Fallon"|"breakfast_brunch, steak, wine_bars"|"7"|"3.5"|"https://www.yelp.com/biz/1818-chophouse-o-fallon-o-fallon?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"6182066451"|"1405 N Green Mount Rd"|"O'Fallon"|"IL"|"62269"
"1904-steakhouse-st-louis"|"1904 Steakhouse"|"newamerican, steak"|"23"|"3.0"|"https://www.yelp.com/biz/1904-steakhouse-st-louis?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"3143887430"|"River City Casino Hotel, 777 River City Casino Blvd"|"St. Louis"|"MO"|"63125"
"2-girls-4-wheels-saint-louis"|"2 Girls 4 Wheels"|"foodstands"|"15"|"3.0"|"https://www.yelp.com/biz/2-girls-4-wheels-saint-louis?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"6183638154"|""|"Saint Louis"|"MO"|"63101"
"21-rock-arnold"|"21 Rock"|"sportsbars"|"2"|"2.5"|"https://www.yelp.com/biz/21-rock-arnold?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"6362827228"|"1 Meramec Heights Shopping Ctr"|"Arnold"|"MO"|"63010"
"21st-street-brewers-bar-saint-louis"|"21st Street Brewer's Bar"|"bars, breweries"|"50"|"4.5"|"https://www.yelp.com/biz/21st-street-brewers-bar-saint-louis?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"3142416969"|"2017 Chouteau Ave"|"Saint Louis"|"MO"|"63103"
"222-artisan-bakery-edwardsville"|"222 Artisan Bakery"|"bakeries, coffee, sandwiches"|"44"|"4.5"|"https://www.yelp.com/biz/222-artisan-bakery-edwardsville?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"6186591122"|"222 N Main St"|"Edwardsville"|"IL"|"62025"
"28-65-brewhouse-st-charles-2"|"28/65 Brewhouse"|"burgers, newamerican, pubs"|"82"|"3.0"|"https://www.yelp.com/biz/28-65-brewhouse-st-charles-2?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"6367242025"|"2865 Veterans Memorial Pkwy"|"St Charles"|"MO"|"63301"
"2nd-shift-brewing-saint-louis"|"2nd Shift Brewing"|"breweries"|"6"|"4.5"|"https://www.yelp.com/biz/2nd-shift-brewing-saint-louis?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"3146699013"|"1601 Sublette Ave"|"Saint Louis"|"MO"|"63110"
